data,y_pred,y_test
gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=darill&pwd=516?t2r8ro&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1126&b1=pasar+por+caja,normal,normal
"gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=37&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=humfrey&password=e23i�6gulo&nombre=nicolo&apellidos=brines+grimalda&email=floor@aebo.af&dni=88341714w&direccion=calle+hernan+cortes,+58,+&ciudad=pelarrodr�guez&cp=29639&provincia=cantabria&ntc=0052422482512057&b1=registrar gethttp://localhost:8080/tienda1/publico/miembros.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=cassius&password=bo8iner4&nombre=nicolle&apellidos=ataz+crehuet&email=bakey_noah@inmobiliariahangar.ki&dni=28991243l&direccion=pla�a+de+augusto+miranda,+193,+&ciudad=torre+de+arcas&cp=35470&provincia=lleida&ntc=0285055545146355&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7590&b1=confirmar",normal,normal
"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=alternat&password=aposesionar&nombre=joaquin&apellidos=frutos&email=sturt@biosoftware.id&dni=32797115n&direccion=calle+roger+de+lauria,+4+&ciudad=vilafranca+de+bonany&cp=29400&provincia=valencia&ntc=6603392129925704&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1102&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/productos.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tybalt&password=72ic5oid4&nombre=macrina&apellidos=pe�a+barnera&email=medici-bousen@youtubeanunciox.mm&dni=14724400f&direccion=c/+sarda+176,+13c&ciudad=malcocinado&cp=09315&provincia=�vila&ntc=6157891701636682&b1=registrar",normal,normal
"posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=39&cantidad=1&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=mathur&password=indis6r4ci�n&nombre=damacia&apellidos=rost+jorge&email=signoret@pisossantcugat.cat&dni=78153384m&direccion=pedrosa+d+15,+7?a&ciudad=carpio+de+tajo,+el&cp=49280&provincia=valladolid&ntc=1025489401142113&b1=registrar",normal,normal
gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp,normal,normal
gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1519&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2626&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=delli&password=tax�cea&nombre=ingrid&apellidos=solares&email=solonitsin3@neotelecom.fi&dni=63462420s&direccion=marino+luis+carrillo+50+7?d&ciudad=quintana+redonda&cp=16851&provincia=cuenca&ntc=8400067402160298&b1=registrar,normal,normal
gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/miembros/salir.jsp,normal,normal
"gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=lei-see&password=ineluctable&nombre=rahue&apellidos=serna+kovac&email=pozzetto@miplat.am&dni=51795949h&direccion=calle+del+derecho+17,+&ciudad=cervera+de+la+ca�ada&cp=50693&provincia=guadalajara&ntc=9473535060757439&b1=registrar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2",normal,normal
"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ohmaru&password=re681g48rdia&nombre=astor&apellidos=pia+rusch&email=glazar@x2.com.net&dni=62746544z&direccion=calle+capitan+godoy+beltran,+120+&ciudad=guadalcanal&cp=10335&provincia=zaragoza&ntc=2875083717333458&b1=registrar gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/miembros/index.jsp",normal,normal
posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/global/titulo.jsp,normal,normal
gethttp://localhost:8080/tienda1/publico/productos.jsp posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/miembros/index.jsp,normal,normal
gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=14&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=uhlhorn&password=incom1a5abl8mente&nombre=armintario&apellidos=herv�s+bediaga&email=stevenson@sitienesunawebtienesunnegocio.bs&dni=22639557j&direccion=calle+garaiar+29+7a&ciudad=valdenebro&cp=04644&provincia=barcelona&ntc=0923146348088975&b1=registrar gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,normal,normal
gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp,normal,normal
gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=100&cantidad=79&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=100&cantidad=11&b1=a�adir+al+carrito,normal,normal
"gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=blauer&password=9raspun9e&nombre=venancia&apellidos=font+rangil&email=basile@europop.by&dni=45518730m&direccion=carrer+vidal+i+barraquer+28+&ciudad=olea+de+boedo&cp=50650&provincia=zaragoza&ntc=4478737902876743&b1=registrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=39&cantidad=0&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=loraine&password=r09p8tuo49m+en2e&nombre=nader&apellidos=carameso+yabar&email=kristiansen-fineschi@bijoubijoudiferente.cl&dni=91800426c&direccion=patio+poeta+luis+rosales,+50+8f&ciudad=presencio&cp=26291&provincia=zaragoza&ntc=6467099706129021&b1=registrar",normal,normal
posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/index.jsp,normal,normal
gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,normal,normal
"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=hargrow2&password=e7tearina&nombre=dariela&apellidos=claverol+lemunao&email=loomis@menorca.com.bb&dni=45935212a&direccion=murillo,+185+2f&ciudad=almeida+de+sayago&cp=47330&provincia=badajoz&ntc=9202478257950133&b1=registrar gethttp://localhost:8080/tienda1/imagenes/2.gif posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=sauprobo&pwd=d75a4r45der&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp",normal,normal
gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=croiseti&pwd=c?idiana&remember=off&b1=entrar gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4014&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=964&b1=pasar+por+caja,normal,normal
gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tadeas4&password=t45o0a35&nombre=leilan&apellidos=matie&email=bubat6@rosaserigrafia.fi&dni=23599996h&direccion=calle+rascon+144+&ciudad=lladurs&cp=28191&provincia=m�laga&ntc=2018025974604227&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=39&cantidad=97&b1=a�adir+al+carrito,normal,normal
"gethttp://localhost:8080/tienda1/miembros/index.jsp posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=24&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ftpsites&password=misio+nal&nombre=saya&apellidos=muniello+llubet&email=guhl.monks@goscan.za&dni=86704903d&direccion=sinoga+167,+&ciudad=quismondo&cp=37209&provincia=cantabria&ntc=0496158701394687&b1=registrar gethttp://localhost:8080/tienda1/imagenes/logo.gif",normal,normal
"gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ajoy&password=papanduja&nombre=rufino&apellidos=oros+th�me&email=cushing_borges8@sitcpla.qa&dni=46006466a&direccion=c/+juan+luis+peralta,+49+13-f&ciudad=p�lmaces+de+jadraque&cp=03789&provincia=salamanca&ntc=3654394570755468&b1=registrar gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/global/titulo.jsp",normal,normal
posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=beilul&pwd=trashumaci�n&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6849&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3674&b1=confirmar,normal,normal
posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=85&cantidad=1&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/global/creditos.jsp,normal,normal
gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,normal,normal
"posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=milford1&password=matizar&nombre=roxette&apellidos=vargas+bentos&email=gaubert@clementelr.mw&dni=97649797p&direccion=calle+neptuno+162,+&ciudad=r�denas&cp=42127&provincia=la+rioja&ntc=0904159527442646&b1=registrar",normal,normal
